(38.107258+793.897796j),(37.9593839995+794.16129419j),(37.813261387+794.416490649j),(37.6688925443+794.663381219j),(37.5262798249+794.901961874j),(37.3854255535+795.132228725j),(37.2463320261+795.354178019j),(37.1090015101+795.567806138j),(36.9734362443+795.773109599j),(36.8396384383+795.970085055j),(36.7076102734+796.158729296j),(36.5773539017+796.339039247j),(36.4488714465+796.511011968j),(36.3221650022+796.674644656j),(36.1972366343+796.829934643j),(36.0740883793+796.976879399j),(35.9527222446+797.115476527j),(35.8331402086+797.245723769j),(35.7153442206+797.367619002j),(35.5993362008+797.481160237j),(35.4851180403+797.586345625j),(35.372691601+797.683173451j),(35.2620587156+797.771642137j),(35.1532211874+797.85175024j),(35.0461807907+797.923496454j),(34.9409392703+797.98687961j),(34.8374983418+798.041898675j),(34.7358596913+798.088552752j),(34.6360249758+798.12684108j),(34.5379958226+798.156763035j),(34.4417738298+798.178318129j),(34.3473605657+798.191506012j),(34.2547575695+798.196326468j),(34.1639663508+798.192779418j),(34.0749883894+798.18086492j),(33.9878251359+798.160583169j),(33.902478011+798.131934495j),(33.8189484061+798.094919366j),(33.7372376828+798.049538383j),(33.657347173+797.995792288j),(33.5792781791+797.933681957j),(33.5030319736+797.863208401j),(33.4286097995+797.78437277j),(33.3560128699+797.697176349j),(33.2852423683+797.601620559j),(33.2162994482+797.497706958j),(33.1491852335+797.38543724j),(33.0839008183+797.264813234j),(33.0204472668+797.135836908j),(32.9588256132+796.998510363j),(32.8990368622+796.852835839j),(32.8410819883+796.698815709j),(32.7849619363+796.536452485j),(32.730677621+796.365748813j),(32.6782299273+796.186707476j),(32.6276197101+795.999331393j),(32.5788477944+795.803623617j),(32.5319149754+795.59958734j),(32.4868220179+795.387225887j),(32.4435696572+795.16654272j),(32.4021585982+794.937541436j),(32.3625895161+794.700225768j),(32.3248630558+794.454599585j),(32.2889798322+794.200666891j),(32.2549404304+793.938431825j),(32.2227454053+793.667898662j),(32.1923952816+793.389071812j),(32.1638905541+793.10195582j),(32.1372316874+792.806555366j),(32.1124191161+792.502875266j),(32.0894532447+792.19092047j),(32.0683344475+791.870696063j),(32.0490630689+791.542207265j),(32.0316394229+791.205459431j),(32.0160637936+790.860458051j),(32.0023364348+790.507208747j),(31.9904575704+790.14571728j),(31.980427394+789.77598954j),(31.9722460691+789.398031556j),(31.9659137291+789.011849489j),(31.9614304771+788.617449632j),(31.9587963863+788.214838417j),(31.9580114996+787.804022405j),(31.9590758297+787.385008294j),(31.9619893595+786.957802914j),(31.9667520413+786.522413228j),(31.9733637974+786.078846335j),(31.9818245203+785.627109465j),(31.9921340718+785.167209981j),(32.004292284+784.69915538j),(32.0182989587+784.222953293j),(32.0341538675+783.738611481j),(32.051856752+783.246137841j),(32.0714073236+782.7455404j),(32.0928052636+782.236827318j),(32.1160502233+781.720006888j),(32.1411418236+781.195087534j),(32.1680796556+780.662077814j),(32.1968632801+780.120986416j),(32.227492228+779.571822161j),
(55.899656+332.68517j),(55.9907831646+332.74544704j),(56.0811567827+332.806848105j),(56.1707629907+332.869363777j),(56.2595880426+332.932984464j),(56.3476183121+332.997700407j),(56.434840295+333.063501679j),(56.5212406111+333.130378185j),(56.6068060062+333.198319666j),(56.6915233541+333.267315699j),(56.7753796588+333.337355701j),(56.8583620563+333.408428926j),(56.9404578168+333.480524472j),(57.0216543464+333.55363128j),(57.1019391891+333.627738133j),(57.181300029+333.702833664j),(57.2597246916+333.778906352j),(57.3372011464+333.855944529j),(57.4137175079+333.933936375j),(57.4892620383+334.012869927j),(57.5638231487+334.092733075j),(57.6373894011+334.173513569j),(57.70994951+334.255199016j),(57.7814923444+334.337776886j),(57.8520069294+334.42123451j),(57.9214824475+334.505559085j),(57.9899082411+334.590737677j),(58.0572738131+334.676757217j),(58.1235688296+334.763604511j),(58.1887831204+334.851266236j),(58.2529066814+334.939728943j),(58.3159296757+335.028979063j),(58.3778424354+335.119002903j),(58.4386354628+335.209786654j),(58.4982994318+335.30131639j),(58.5568251899+335.393578068j),(58.6142037587+335.486557537j),(58.6704263363+335.580240531j),(58.7254842978+335.67461268j),(58.7793691971+335.769659507j),(58.8320727679+335.865366431j),(58.8835869253+335.96171877j),(58.9339037668+336.058701743j),(58.9830155736+336.156300474j),(59.0309148116+336.254499988j),(59.0775941329+336.353285223j),(59.1230463768+336.452641024j),(59.1672645705+336.55255215j),(59.2102419308+336.653003273j),(59.2519718649+336.753978984j),(59.292447971+336.855463793j),(59.3316640401+336.957442132j),(59.3696140561+337.059898357j),(59.4062921975+337.16281675j),(59.4416928375+337.266181523j),(59.4758105455+337.36997682j),(59.5086400878+337.474186718j),(59.5401764282+337.578795231j),(59.5704147287+337.68378631j),(59.5993503508+337.789143851j),(59.6269788555+337.894851691j),(59.6532960046+338.000893614j),(59.6782977608+338.107253352j),(59.7019802888+338.213914589j),(59.7243399555+338.320860963j),(59.7453733309+338.428076069j),(59.7650771884+338.535543457j),(59.7834485052+338.643246644j),(59.8004844632+338.751169106j),(59.816182449+338.859294288j),(59.8305400544+338.967605602j),(59.8435550768+339.076086434j),(59.8552255198+339.184720141j),(59.865549593+339.29349006j),(59.8745257127+339.402379504j),(59.8821525019+339.511371768j),(59.8884287906+339.620450134j),(59.8933536159+339.729597868j),(59.8969262225+339.838798226j),(59.8991460622+339.948034456j),(59.9000127945+340.057289801j),(59.8995262865+340.166547501j),(59.8976866127+340.275790795j),(59.8944940555+340.385002924j),(59.8899491045+340.494167136j),(59.8840524569+340.603266683j),(59.8768050174+340.71228483j),(59.8682078978+340.821204852j),(59.8582624168+340.93001004j),(59.8469701001+341.038683705j),(59.8343326801+341.147209173j),(59.8203520954+341.255569797j),(59.8050304906+341.363748955j),(59.7883702163+341.47173005j),(59.770373828+341.579496518j),(59.7510440867+341.687031828j),(59.7303839574+341.794319482j),(59.7083966097+341.901343022j),(59.6850854164+342.008086031j),(59.6604539537+342.114532133j),
(55.756949+707.509771j),(55.5936707001+707.606738486j),(55.4294449058+707.702092484j),(55.2642875607+707.795823737j),(55.098214699+707.887923146j),(54.9312424436+707.978381768j),(54.763387005+708.067190823j),(54.594664679+708.154341688j),(54.425091846+708.239825901j),(54.2546849688+708.323635165j),(54.0834605911+708.405761342j),(53.911435336+708.486196459j),(53.7386259045+708.564932708j),(53.5650490734+708.641962444j),(53.3907216945+708.717278188j),(53.2156606919+708.79087263j),(53.0398830614+708.862738624j),(52.8634058681+708.932869193j),(52.6862462452+709.001257529j),(52.5084213918+709.067896992j),(52.3299485721+709.132781112j),(52.1508451127+709.195903591j),(51.9711284019+709.2572583j),(51.7908158871+709.316839283j),(51.6099250738+709.374640755j),(51.4284735236+709.430657104j),(51.2464788526+709.484882893j),(51.0639587294+709.537312857j),(50.8809308739+709.587941906j),(50.697413055+709.636765124j),(50.5134230895+709.683777772j),(50.3289788398+709.728975285j),(50.1440982124+709.772353276j),(49.9587991563+709.813907533j),(49.773099661+709.853634022j),(49.587017755+709.891528886j),(49.4005715038+709.927588447j),(49.2137790084+709.961809202j),(49.0266584032+709.994187831j),(48.8392278547+710.02472119j),(48.6515055595+710.053406313j),(48.4635097421+710.080240418j),(48.2752586542+710.105220897j),(48.0867705717+710.128345327j),(47.8980637939+710.149611462j),(47.7091566412+710.169017237j),(47.5200674533+710.186560769j),(47.3308145879+710.202240354j),(47.1414164182+710.21605447j),(46.9518913319+710.228001776j),(46.7622577287+710.238081112j),(46.572534019+710.2462915j),(46.382738622+710.252632142j),(46.1928899637+710.257102423j),(46.0030064753+710.259701909j),(45.8131065916+710.260430348j),(45.6232087486+710.259287668j),(45.4333313825+710.256273981j),(45.2434929272+710.251389579j),(45.0537118131+710.244634937j),(44.8640064648+710.23601071j),(44.6743952996+710.225517735j),(44.4848967258+710.213157032j),(44.2955291405+710.1989298j),(44.1063109284+710.18283742j),(43.9172604594+710.164881456j),(43.7283960874+710.145063649j),(43.5397361481+710.123385924j),(43.3512989571+710.099850386j),(43.1631028089+710.07445932j),(42.9751659742+710.04721519j),(42.7875066985+710.018120641j),(42.6001432008+709.987178499j),(42.4130936708+709.954391767j),(42.2263762681+709.919763627j),(42.04000912+709.883297444j),(41.8540103196+709.844996755j),(41.6683979246+709.80486528j),(41.4831899548+709.762906915j),(41.298404391+709.719125733j),(41.1140591729+709.673525985j),(40.9301721974+709.626112097j),(40.746761317+709.576888674j),(40.563844338+709.525860493j),(40.3814390185+709.473032509j),(40.1995630673+709.41840985j),(40.0182341416+709.361997819j),(39.8374698455+709.303801894j),(39.6572877282+709.243827724j),(39.4777052827+709.182081131j),(39.2987399433+709.11856811j),(39.1204090849+709.053294828j),(38.9427300204+708.986267621j),(38.7657199996+708.917492996j),(38.5893962073+708.84697763j),(38.4137757618+708.77472837j),(38.238875713+708.70075223j),(38.0647130407+708.62505639j),(37.8913046535+708.547648201j),(37.7186673865+708.468535178j),
(42.54005+699.082435j),(43.3517654+699.1602889j),(44.1634808+699.2381428j),(44.9751962+699.3159967j),(45.7869116+699.3938506j),(46.598627+699.4717045j),(47.4103424+699.5495584j),(48.2220578+699.6274123j),(49.0337732+699.7052662j),(49.8454886+699.7831201j),(50.657204+699.860974j),
(57.49776+26.489376j),(56.0766006+26.7890211j),(54.6554412+27.0886662j),(53.2342818+27.3883113j),(51.8131224+27.6879564j),(50.391963+27.9876015j),(48.9708036+28.2872466j),(47.5496442+28.5868917j),(46.1284848+28.8865368j),(44.7073254+29.1861819j),(43.286166+29.485827j),
(43.287509+26.441977j),(44.7104486+26.1561967j),(46.1333882+25.8704164j),(47.5563278+25.5846361j),(48.9792674+25.2988558j),(50.402207+25.0130755j),(51.8251466+24.7272952j),(53.2480862+24.4415149j),(54.6710258+24.1557346j),(56.0939654+23.8699543j),(57.516905+23.584174j),
(54.00333+743.719046j),(52.3971227+742.6838345j),(50.7909154+741.648623j),(49.1847081+740.6134115j),(47.5785008+739.5782j),(45.9722935+738.5429885j),(44.3660862+737.507777j),(42.7598789+736.4725655j),(41.1536716+735.437354j),(39.5474643+734.4021425j),(37.941257+733.366931j),
(56.028787+748.985423j),(55.3870868+748.3260026j),(54.7453866+747.6665822j),(54.1036864+747.0071618j),(53.4619862+746.3477414j),(52.820286+745.688321j),(52.1785858+745.0289006j),(51.5368856+744.3694802j),(50.8951854+743.7100598j),(50.2534852+743.0506394j),(49.611785+742.391219j),
(37.304391+728.099465j),(39.0022148+729.368598j),(40.7000386+730.637731j),(42.3978624+731.906864j),(44.0956862+733.175997j),(45.79351+734.44513j),(47.4913338+735.714263j),(49.1891576+736.983396j),(50.8869814+738.252529j),(52.5848052+739.521662j),(54.282629+740.790795j),
(52.644808+676.545191j),(51.8331449+676.422093j),(51.0214818+676.298995j),(50.2098187+676.175897j),(49.3981556+676.052799j),(48.5864925+675.929701j),(47.7748294+675.806603j),(46.9631663+675.683505j),(46.1515032+675.560407j),(45.3398401+675.437309j),(44.528177+675.314211j),
(44.615463+674.891729j),(44.1931984+675.0161925j),(43.7709338+675.140656j),(43.3486692+675.2651195j),(42.9264046+675.389583j),(42.50414+675.5140465j),(42.0818754+675.63851j),(41.6596108+675.7629735j),(41.2373462+675.887437j),(40.8150816+676.0119005j),(40.392817+676.136364j),
(38.673286+121.960544j),(38.8774569+122.4046045j),(39.0816278+122.848665j),(39.2857987+123.2927255j),(39.4899696+123.736786j),(39.6941405+124.1808465j),(39.8983114+124.624907j),(40.1024823+125.0689675j),(40.3066532+125.513028j),(40.5108241+125.9570885j),(40.714995+126.401149j),
(40.478658+605.713205j),(41.4818658+605.7308525j),(42.4850736+605.7485j),(43.4882814+605.7661475j),(44.4914892+605.783795j),(45.494697+605.8014425j),(46.4979048+605.81909j),(47.5011126+605.8367375j),(48.5043204+605.854385j),(49.5075282+605.8720325j),(50.510736+605.88968j),
(54.905067+70.821187j),(54.4770348+70.0283465j),(54.0490026+69.235506j),(53.6209704+68.4426655j),(53.1929382+67.649825j),(52.764906+66.8569845j),(52.3368738+66.064144j),(51.9088416+65.2713035j),(51.4808094+64.478463j),(51.0527772+63.6856225j),(50.624745+62.892782j),
(41.622626+720.402163j),(42.4213136+721.4032101j),(43.2200012+722.4042572j),(44.0186888+723.4053043j),(44.8173764+724.4063514j),(45.616064+725.4073985j),(46.4147516+726.4084456j),(47.2134392+727.4094927j),(48.0121268+728.4105398j),(48.8108144+729.4115869j),(49.609502+730.412634j),
