(29.768238+389.969245j),(29.5788911633+390.006121001j),(29.3891390766+390.040851529j),(29.1990060492+390.073432136j),(29.0085164394+390.103858647j),(28.817694651+390.132127165j),(28.6265651303+390.158234067j),(28.4351523632+390.18217601j),(28.2434808718+390.203949926j),(28.0515752113+390.223553025j),(27.859459967+390.240982796j),(27.667159751+390.256237007j),(27.474699199+390.269313702j),(27.2821029675+390.280211207j),(27.0893957301+390.288928126j),(26.8966021747+390.295463342j),(26.7037470005+390.299816018j),(26.5108549141+390.301985595j),(26.3179506274+390.301971797j),(26.1250588535+390.299774624j),(25.9322043039+390.295394359j),(25.7394116854+390.288831562j),(25.546705697+390.280087075j),(25.3541110265+390.269162017j),(25.1616523472+390.256057788j),(24.9693543154+390.240776067j),(24.7772415666+390.223318812j),(24.5853387125+390.203688259j),(24.393670338+390.181886924j),(24.202260998+390.157917598j),(24.0111352141+390.131783353j),(23.8203174717+390.103487537j),(23.6298322166+390.073033775j),(23.4397038522+390.040425968j),(23.249956736+390.005668294j),(23.0606151766+389.968765205j),(22.871703431+389.92972143j),(22.6832457006+389.88854197j),(22.4952661292+389.845232101j),(22.307788799+389.799797372j),(22.1208377278+389.752243602j),(21.9344368662+389.702576884j),(21.7486100943+389.650803582j),(21.5633812185+389.596930327j),(21.3787739686+389.540964022j),(21.194811995+389.482911836j),(21.0115188652+389.422781206j),(20.8289180611+389.360579837j),(20.6470329758+389.296315696j),(20.465886911+389.229997017j),(20.2855030733+389.161632296j),(20.105904572+389.09123029j),(19.9271144157+389.01880002j),(19.7491555093+388.944350765j),(19.5720506514+388.867892061j),(19.3958225311+388.789433705j),(19.2204937252+388.708985748j),(19.0460866951+388.626558496j),(18.8726237845+388.542162508j),(18.7001272158+388.455808598j),(18.5286190877+388.367507828j),(18.3581213725+388.27727151j),(18.1886559126+388.185111204j),(18.0202444185+388.091038718j),(17.8529084657+387.995066102j),(17.6866694917+387.897205653j),(17.5215487935+387.797469907j),(17.357567525+387.695871641j),(17.194746694+387.592423871j),(17.0331071597+387.487139851j),(16.8726696298+387.380033068j),(16.7134546582+387.271117243j),(16.5554826421+387.160406331j),(16.3987738195+387.047914513j),(16.2433482665+386.933656203j),(16.0892258949+386.817646037j),(15.9364264495+386.699898878j),(15.7849695055+386.58042981j),(15.6348744663+386.459254139j),(15.4861605607+386.336387389j),(15.3388468406+386.2118453j),(15.1929521787+386.085643828j),(15.0484952654+385.95779914j),(14.9054946076+385.828327614j),(14.763968525+385.697245838j),(14.6239351488+385.564570605j),(14.4854124187+385.430318911j),(14.3484180812+385.294507956j),(14.2129696867+385.157155139j),(14.0790845876+385.018278055j),(13.9467799361+384.877894498j),(13.8160726819+384.736022451j),(13.6869795701+384.59268009j),(13.5595171389+384.447885778j),(13.4337017177+384.301658066j),(13.3095494248+384.154015687j),(13.1870761656+384.004977555j),(13.0662976302+383.854562763j),(12.9472292916+383.702790583j),(12.8298864039+383.549680457j),
(13.906403+721.359924j),(13.7239711335+721.306994552j),(13.5426638635+721.250332516j),(13.3625575507+721.189961757j),(13.1837280499+721.125907702j),(13.006250678+721.058197327j),(12.8302001828+720.986859149j),(12.6556507107+720.911923215j),(12.4826757763+720.833421085j),(12.3113482309+720.751385821j),(12.1417402319+720.665851973j),(11.9739232126+720.576855566j),(11.807967852+720.484434082j),(11.6439440449+720.388626446j),(11.4819208727+720.289473009j),(11.3219665743+720.187015531j),(11.164148517+720.081297163j),(11.0085331686+719.972362432j),(10.8551860691+719.860257216j),(10.7041718032+719.74502873j),(10.5555539731+719.626725505j),(10.4093951717+719.505397367j),(10.2657569562+719.381095414j),(10.1246998224+719.253871998j),(9.98628317872+719.123780703j),(9.85056532172+718.990876317j),(9.71760341124+718.855214817j),(9.58745344644+718.716853337j),(9.46017024216+718.575850151j),(9.33580740585+718.432264646j),(9.21441731503+718.286157294j),(9.09605109516+718.137589631j),(8.98075859817+717.98662423j),(8.86858838144+717.83332467j),(8.75958768734+717.677755518j),(8.65380242333+717.519982294j),(8.55127714267+717.360071446j),(8.4520550256+717.198090324j),(8.35617786118+717.034107149j),(8.26368602969+716.868190984j),(8.17461848563+716.70041171j),(8.08901274128+716.530839988j),(8.00690485094+716.359547236j),(7.92832939573+716.186605598j),(7.85331946904+716.01208791j),(7.78190666254+715.836067674j),(7.71412105294+715.658619024j),(7.64999118929+715.479816694j),(7.58954408096+715.299735991j),(7.53280518627+715.118452759j),(7.47979840176+714.936043348j),(7.43054605212+714.752584583j),(7.38506888082+714.568153731j),(7.34338604131+714.382828467j),(7.30551508905+714.196686846j),(7.271471974+714.009807262j),(7.24127103401+713.822268424j),(7.2149249887+713.634149318j),(7.19244493416+713.445529171j),(7.17384033824+713.256487426j),(7.15911903657+713.0671037j),(7.14828722929+712.877457755j),(7.14134947838+712.687629464j),(7.1383087058+712.497698777j),(7.13916619223+712.307745685j),(7.14392157651+712.117850191j),(7.15257285584+711.928092272j),(7.16511638659+711.738551848j),(7.18154688583+711.549308747j),(7.20185743358+711.360442673j),(7.22603947572+711.172033169j),(7.25408282758+710.984159587j),(7.28597567822+710.796901053j),(7.32170459543+710.610336434j),(7.36125453138+710.424544306j),(7.40460882895+710.239602917j),(7.45174922875+710.055590159j),(7.50265587681+709.872583532j),(7.55730733292+709.690660112j),(7.61568057973+709.509896519j),(7.67775103235+709.330368885j),(7.74349254876+709.152152821j),(7.81287744082+708.975323386j),(7.88587648593+708.799955054j),(7.96245893929+708.626121685j),(8.04259254693+708.453896491j),(8.12624355923+708.283352009j),(8.21337674516+708.114560065j),(8.30395540711+707.947591749j),(8.39794139636+707.782517383j),(8.49529512912+707.619406491j),(8.59597560324+707.45832777j),(8.69994041545+707.29934906j),(8.8071457792+707.142537318j),(8.91754654316+706.987958588j),(9.0310962102+706.835677973j),(9.14774695697+706.68575961j),(9.26744965403+706.538266638j),(9.39015388658+706.393261177j),(9.51580797568+706.250804298j),
(29.395868+490.936187j),(28.9002421+490.8178647j),(28.4046162+490.6995424j),(27.9089903+490.5812201j),(27.4133644+490.4628978j),(26.9177385+490.3445755j),(26.4221126+490.2262532j),(25.9264867+490.1079309j),(25.4308608+489.9896086j),(24.9352349+489.8712863j),(24.439609+489.752964j),
(25.420234+490.767415j),(24.8165032+490.8331513j),(24.2127724+490.8988876j),(23.6090416+490.9646239j),(23.0053108+491.0303602j),(22.40158+491.0960965j),(21.7978492+491.1618328j),(21.1941184+491.2275691j),(20.5903876+491.2933054j),(19.9866568+491.3590417j),(19.382926+491.424778j),
(11.217525+380.18567j),(12.9526218+380.9004772j),(14.6877186+381.6152844j),(16.4228154+382.3300916j),(18.1579122+383.0448988j),(19.893009+383.759706j),(21.6281058+384.4745132j),(23.3632026+385.1893204j),(25.0982994+385.9041276j),(26.8333962+386.6189348j),(28.568493+387.333742j),
(20.372039+495.998617j),(21.288885+495.7646237j),(22.205731+495.5306304j),(23.122577+495.2966371j),(24.039423+495.0626438j),(24.956269+494.8286505j),(25.873115+494.5946572j),(26.789961+494.3606639j),(27.706807+494.1266706j),(28.623653+493.8926773j),(29.540499+493.658684j),
(8.770147+489.170286j),(10.1185598+489.7594923j),(11.4669726+490.3486986j),(12.8153854+490.9379049j),(14.1637982+491.5271112j),(15.512211+492.1163175j),(16.8606238+492.7055238j),(18.2090366+493.2947301j),(19.5574494+493.8839364j),(20.9058622+494.4731427j),(22.254275+495.062349j),
(9.176701+427.894154j),(10.8050816+428.2717692j),(12.4334622+428.6493844j),(14.0618428+429.0269996j),(15.6902234+429.4046148j),(17.318604+429.78223j),(18.9469846+430.1598452j),(20.5753652+430.5374604j),(22.2037458+430.9150756j),(23.8321264+431.2926908j),(25.460507+431.670306j),
(14.556548+438.467188j),(14.1267376+437.7264602j),(13.6969272+436.9857324j),(13.2671168+436.2450046j),(12.8373064+435.5042768j),(12.407496+434.763549j),(11.9776856+434.0228212j),(11.5478752+433.2820934j),(11.1180648+432.5413656j),(10.6882544+431.8006378j),(10.258444+431.05991j),
(11.042622+704.954029j),(11.777248+707.3120878j),(12.511874+709.6701466j),(13.2465+712.0282054j),(13.981126+714.3862642j),(14.715752+716.744323j),(15.450378+719.1023818j),(16.185004+721.4604406j),(16.91963+723.8184994j),(17.654256+726.1765582j),(18.388882+728.534617j),
(11.441501+484.600747j),(12.2569064+485.0742158j),(13.0723118+485.5476846j),(13.8877172+486.0211534j),(14.7031226+486.4946222j),(15.518528+486.968091j),(16.3339334+487.4415598j),(17.1493388+487.9150286j),(17.9647442+488.3884974j),(18.7801496+488.8619662j),(19.595555+489.335435j),
(18.560114+488.23851j),(19.1561647+488.1899921j),(19.7522154+488.1414742j),(20.3482661+488.0929563j),(20.9443168+488.0444384j),(21.5403675+487.9959205j),(22.1364182+487.9474026j),(22.7324689+487.8988847j),(23.3285196+487.8503668j),(23.9245703+487.8018489j),(24.520621+487.753331j),
(16.499722+451.558529j),(17.2001805+451.5618502j),(17.900639+451.5651714j),(18.6010975+451.5684926j),(19.301556+451.5718138j),(20.0020145+451.575135j),(20.702473+451.5784562j),(21.4029315+451.5817774j),(22.10339+451.5850986j),(22.8038485+451.5884198j),(23.504307+451.591741j),
(19.082468+484.115208j),(19.6984095+483.5320455j),(20.314351+482.948883j),(20.9302925+482.3657205j),(21.546234+481.782558j),(22.1621755+481.1993955j),(22.778117+480.616233j),(23.3940585+480.0330705j),(24.01+479.449908j),(24.6259415+478.8667455j),(25.241883+478.283583j),
(27.907844+31.206736j),(26.9613749+31.752926j),(26.0149058+32.299116j),(25.0684367+32.845306j),(24.1219676+33.391496j),(23.1754985+33.937686j),(22.2290294+34.483876j),(21.2825603+35.030066j),(20.3360912+35.576256j),(19.3896221+36.122446j),(18.443153+36.668636j),
(18.85425+37.010004j),(18.3134913+36.8814373j),(17.7727326+36.7528706j),(17.2319739+36.6243039j),(16.6912152+36.4957372j),(16.1504565+36.3671705j),(15.6096978+36.2386038j),(15.0689391+36.1100371j),(14.5281804+35.9814704j),(13.9874217+35.8529037j),(13.446663+35.724337j),
(29.386961+2.984006j),(27.851133+3.3204597j),(26.315305+3.6569134j),(24.779477+3.9933671j),(23.243649+4.3298208j),(21.707821+4.6662745j),(20.171993+5.0027282j),(18.636165+5.3391819j),(17.100337+5.6756356j),(15.564509+6.0120893j),(14.028681+6.348543j),
(14.41135+24.300975j),(15.6728618+23.7390736j),(16.9343736+23.1771722j),(18.1958854+22.6152708j),(19.4573972+22.0533694j),(20.718909+21.491468j),(21.9804208+20.9295666j),(23.2419326+20.3676652j),(24.5034444+19.8057638j),(25.7649562+19.2438624j),(27.026468+18.681961j),
(14.511391+1.632813j),(15.9096819+1.5128861j),(17.3079728+1.3929592j),(18.7062637+1.2730323j),(20.1045546+1.1531054j),(21.5028455+1.0331785j),(22.9011364+0.9132516j),(24.2994273+0.7933247j),(25.6977182+0.6733978j),(27.0960091+0.5534709j),(28.4943+0.433544j),
(9.473023+404.512551j),(9.8501535+405.3231904j),(10.227284+406.1338298j),(10.6044145+406.9444692j),(10.981545+407.7551086j),(11.3586755+408.565748j),(11.735806+409.3763874j),(12.1129365+410.1870268j),(12.490067+410.9976662j),(12.8671975+411.8083056j),(13.244328+412.618945j),
(25.534357+54.466974j),(25.2403959+54.161169j),(24.9464348+53.855364j),(24.6524737+53.549559j),(24.3585126+53.243754j),(24.0645515+52.937949j),(23.7705904+52.632144j),(23.4766293+52.326339j),(23.1826682+52.020534j),(22.8887071+51.714729j),(22.594746+51.408924j),
